>
117.75391 49.164436
117.75777 49.162174
117.77029 49.167488
117.78042 49.166622
117.78703 49.168709
117.78038 49.170738
117.7727 49.1707
117.76293 49.169971
117.75384 49.171066
117.75391 49.164436

>
117.71732 49.189854
117.72263 49.183941
117.71568 49.17979
117.72166 49.176163
117.72247 49.166111
117.72288 49.160397
117.72261 49.152855
117.73036 49.146263
117.73169 49.152214
117.73548 49.156807
117.72951 49.160664
117.73152 49.167988
117.72932 49.178028
117.72576 49.184181
117.72082 49.189415
117.71732 49.189854

>
117.00603 48.793091
117.00961 48.789017
117.01566 48.78223
117.01614 48.777206
117.01802 48.771286
117.02309 48.776142
117.02565 48.770683
117.02583 48.763832
117.03109 48.760918
117.03724 48.76442
117.03712 48.768986
117.03457 48.774445
117.02573 48.781887
117.01969 48.787533
117.01477 48.790447
117.00603 48.793091

>
107.79887 41.209938
107.80186 41.207539
107.80885 41.205261
107.81705 41.206413
107.828 41.214878
107.83469 41.218086
107.84442 41.221294
107.85203 41.222672
107.85933 41.221081
107.87028 41.219261
107.88123 41.218124
107.88548 41.213104
107.89521 41.207626
107.90585 41.210144
107.90829 41.211517
107.92134 41.217052
107.93445 41.214951
107.94509 41.214039
107.95299 41.211071
107.97246 41.213581
107.98645 41.217918
107.99557 41.21769
108.00055 41.218304
108.00954 41.20723
108.01772 41.204479
108.0244 41.207214
108.03169 41.21109
108.04748 41.214504
108.05295 41.218609
108.05994 41.221344
108.07026 41.223385
108.08089 41.224514
108.08877 41.224499
108.09727 41.224712
108.10485 41.224018
108.11213 41.223545
108.1188 41.223305
108.12759 41.222603
108.13305 41.221451
108.14183 41.218464
108.15488 41.21912
108.16125 41.219563
108.16974 41.218403
108.17672 41.21907
108.18155 41.21426
108.18486 41.21014
108.18665 41.206146

>
107.54871 41.2477
107.5442 41.238312
107.54029 41.229385
107.53821 41.220234
107.53156 41.213352
107.52274 41.21286
107.51086 41.214413
107.4987 41.214821
107.49693 41.207043
107.49786 41.203617

>
107.78277 41.202827
107.79189 41.205357

>
107.78277 41.202827
107.77122 41.197781
107.76453 41.1964
107.75542 41.19524
107.74081 41.199097
107.72895 41.20319
107.71558 41.201332
107.70219 41.201984
107.69459 41.204025
107.68577 41.204002
107.67208 41.204884
107.66022 41.203712
107.65353 41.20575
107.64775 41.206192
107.63377 41.206154
107.62068 41.207027
107.60244 41.207428
107.58601 41.207603
107.57446 41.207336
107.56352 41.206612
107.55622 41.206585
107.54559 41.205631
107.53921 41.204468
107.5322 41.205353
107.52492 41.204182
107.51791 41.204842
107.50637 41.203426
107.49786 41.203617

>
107.49786 41.203617
107.48508 41.203335
107.4784 41.20285
107.46898 41.202126
107.46503 41.202335
107.45683 41.199329
107.44468 41.198132
107.42918 41.198288
107.41643 41.195026
107.40883 41.194077
107.40607 41.193687
107.39365 41.191944
107.37235 41.193665
107.36446 41.193165
107.34926 41.192169
107.3353 41.189121
107.32197 41.184017
107.30592 41.177528
107.29683 41.173817
107.28925 41.171028
107.28107 41.168465

>
107.27641 41.212093
107.27511 41.188774
107.27672 41.179413
107.28107 41.168465

>
108.18665 41.206146
108.19212 41.206921
108.19907 41.20142
108.20663 41.199574
108.21572 41.198177
108.22361 41.198612
108.22482 41.197693
108.23087 41.195621
108.2345 41.194466
108.23845 41.194687
108.24239 41.195362
108.24543 41.196037
108.24998 41.196022
108.2518 41.196243
108.25451 41.193268
108.25539 41.190292
108.25719 41.187088
108.25777 41.183659
108.25867 41.182285
108.25957 41.180454
108.26169 41.178848
108.26319 41.177929
108.26653 41.178604
