>
106.750421 41.978052
106.720027 41.962573
106.777251 41.599217
105.239758 40.458144
105.231627 38.610765
106.265567 37.211602
106.754202 34.180305
109.421613 33.91379
116.316317 29.798356
122.70571 29.74861
126.41676 32.928436
129.591101 35.45611
128.947202 37.829767
128.750541 38.394546
128.731201 41.890505
126.665898 43.130719
115.456479 42.036684
106.749818 41.939512
106.750421 41.978052
>
110.168409 18.479686
113.491831 20.772827
119.893531 23.727641
121.330573 25.866088
125.065287 27.121256
130.183849 34.030467
129.591101 35.45611
126.41676 32.928436
122.70571 29.74861
116.316317 29.798356
109.421613 33.91379
106.754202 34.180305
104.686532 28.861178
104.103716 18.319467
110.168409 18.479686
>
110.168409 18.479686
113.491831 20.772827
119.857245 23.712422
119.866236 23.708291
119.965124 21.582571
119.873781 20.903104
119.789607 20.267544
119.595912 19.506424
119.194257 18.089056
110.168409 18.479686
>
74.844353 31.518815
76.526332 30.48755
79.392769 28.526326
80.214131 27.865852
84.994451 25.677124
91.002164 23.478022
94.086007 17.459298
98.735068 17.892109
104.103716 18.319467
104.686532 28.861178
106.754202 34.180305
106.265567 37.211602
105.231627 38.610765
105.239758 40.458144
106.777251 41.599217
106.721717 41.951881
106.715004 41.95561
106.689932 41.940281
96.878209 41.748525
83.013409 37.489404
80.223225 37.372947
75.15697 39.461898
74.726786 39.554281
72.194531 39.341479
71.610362 38.870576
74.844353 31.518815
>
141.475117 50.532632
128.877188 44.903276
128.731201 41.890505
128.750541 38.394546
128.947202 37.829767
129.591101 35.45611
130.183849 34.030467
125.065287 27.121256
121.330573 25.866088
119.893531 23.727641
118.743283 23.237073
119.857245 23.712422
119.866236 23.708291
119.965124 21.582571
119.873781 20.903104
119.789607 20.267544
119.595912 19.506424
119.194257 18.089056
131.269326 16.353387
141.475117 50.532632
>
68.40938 45.072111
73.451855 45.599822
86.393759 51.94731
95.591587 54.058058
101.717695 53.742657
103.559266 54.655712
114.673385 54.719423
106.868924 49.004096
106.750409 41.97724
106.689932 41.940281
96.878209 41.748525
83.013409 37.489404
80.223225 37.372947
75.15697 39.461898
74.726786 39.554281
72.194531 39.341479
71.610362 38.870576
68.40938 45.072111
>
114.673385 54.719423
106.868924 49.004096
106.749818 41.939512
115.456479 42.036684
126.665898 43.130719
128.731201 41.890505
128.877188 44.903276
141.475117 50.532632
141.862222 51.43459
114.673385 54.719423
